split,method,attack,seed,attacker,rounds,seconds,balanced_accuracy,accuracy,macro_f1,rare_macro_f1,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,to_target_5,to_target_6,to_target_rare,specialist_weight_5,specialist_fedavg_weight,attacker_weight_5,attacker_fedavg_weight,specialist_weight_6,attacker_weight_6,specialist_trust_5_r15,specialist_trust_5_final,attacker_trust_5_final,attacker_trust_5_max,specialist_trust_6_r15,specialist_trust_6_final,attacker_trust_6_final,attacker_trust_6_max
s1,earn,A1,42,4,100,10.43,0.5388634505039243,0.6849462365591398,0.5554959661848604,0.5764197109366109,0.6167349327091867,0.8201598579040853,0.6387771520514883,0.3711340206185567,0.4633699633699634,0.45977011494252873,0.693069306930693,0.38095238095238093,0.23636363636363636,0.21153846153846154,0.22429906542056074,0.1354796746165306,0.14470075818680433,0.08172986843299004,0.035220734527074256,0.14305688241939613,0.06491007064921712,0.00014648437500000002,3.786532345060857e-30,0.3756277045709301,0.5512554091418602,0.001171875,5.230463345977397e-27,0.08216146646778318,0.5
s1,earn,A1,43,4,100,10.82,0.5445894400225657,0.68,0.5478473656852487,0.5666666666666667,0.6137811233352635,0.8190687361419069,0.6184873949579832,0.3711340206185567,0.4605621033544878,0.42857142857142855,0.7047619047619048,0.366412213740458,0.2,0.21153846153846154,0.205607476635514,0.1381628315168466,0.14470075818680433,0.07601449658954648,0.035220734527074256,0.1459090401689336,0.06128349048890793,0.001953125,5.048709793414476e-29,0.10408048658074753,0.41632194632299013,0.04375,1.1309109937248425e-27,0.11336847049484029,0.4
s1,earn,A1,44,4,100,10.73,0.532860523728364,0.6797849462365592,0.5413217949819985,0.5621848739495798,0.5920303605313093,0.8185209567698047,0.646875,0.3595505617977528,0.4654867256637168,0.4380952380952381,0.6862745098039216,0.3237410071942446,0.2545454545454545,0.19230769230769232,0.22429906542056074,0.13874114449391128,0.14470075818680433,0.07807462486823095,0.035220734527074256,0.14821168122076295,0.06474721842310066,0.002734375,7.068193710780265e-29,0.2707676898611259,0.5415353797222519,0.0625,8.673617703001463e-20,0.1134907646432297,0.5
s1,earn,A2,42,1,100,10.57,0.5167866410358306,0.6819354838709677,0.5378089613777958,0.5149242970439798,0.6142191142191142,0.8175932127707077,0.6367157242447715,0.3708609271523179,0.4695977549111319,0.3561643835616438,0.6736842105263158,0.36363636363636365,0.2545454545454545,0.25,0.2523364485981308,0.16396509953454103,0.14470075818680433,0.1763473055270924,0.1700811958918105,0.153401221940347,0.19113958436676032,0.0296875,0.001733622246868477,9.491574411619214e-28,0.5,0.0078125,5.573775611929581e-27,0.025403595158792314,1.0
s1,earn,A2,43,1,100,10.4,0.5309393484271349,0.6832258064516129,0.5451706278771891,0.5487528344671202,0.6190208216094542,0.8204667863554758,0.6335204490777867,0.37254901960784315,0.4704761904761905,0.4444444444444444,0.6530612244897959,0.34782608695652173,0.2,0.25,0.22429906542056074,0.1635238180171508,0.14470075818680433,0.17868612368944273,0.1700811958918105,0.15701823394105544,0.19160809695033176,0.053125,0.0040104166139386666,2.423380700838948e-28,0.6,0.075,1.9387045606711585e-27,0.056300369114615056,1.0
s1,earn,A2,44,1,100,10.47,0.533074141207575,0.6849462365591398,0.5500977466628332,0.560556464811784,0.6217678893565844,0.8206865401987353,0.6492537313432836,0.391304347826087,0.46808510638297873,0.46153846153846156,0.6595744680851063,0.32857142857142857,0.18181818181818182,0.23076923076923078,0.205607476635514,0.16349941571994087,0.14470075818680433,0.17720016592037352,0.1700811958918105,0.16402144399921043,0.19526585954654369,0.034374999999999996,0.1037602547582668,4.846761401677896e-28,0.7999999999999999,0.5,3.1019272970738537e-26,0.11343994289677549,1.0
s1,earn,A3,42,4,100,10.17,0.5421356938048183,0.6851612903225807,0.5571913667161952,0.5929947833493027,0.6225319396051103,0.820865704772475,0.6309813463098135,0.36619718309859156,0.461961503208066,0.4731182795698925,0.7128712871287128,0.36900369003690037,0.21818181818181817,0.21153846153846154,0.21495327102803738,0.16003794154205003,0.14470075818680433,0.03656358371940628,0.035220734527074256,0.13831229647657906,0.0314643685511003,0.0296875,0.0016602039337158207,0.0,0.0,0.0078125,5.573775611929581e-27,0.0,0.0
s1,earn,A3,43,4,100,10.16,0.5455578117345129,0.6795698924731183,0.5491345670601261,0.5852492028863903,0.6107226107226107,0.8206485771012575,0.6138107416879796,0.36823104693140796,0.4591651542649728,0.4576271186440678,0.7128712871287128,0.35,0.16363636363636364,0.21153846153846154,0.18691588785046728,0.16038504003323006,0.14470075818680433,0.03664515568007779,0.035220734527074256,0.14689341535244835,0.03203860730309404,0.053125,1.3732490638087373e-27,0.0,0.0,0.075,5.426312573166105e-21,0.0,0.0
s1,earn,A3,44,4,100,10.08,0.5473128966502069,0.6802150537634408,0.5504077099073575,0.6106729316999496,0.5929203539823009,0.8195356986421375,0.6443381180223285,0.3458646616541353,0.4638447971781305,0.5084745762711864,0.7128712871287128,0.3154121863799283,0.16363636363636364,0.17307692307692307,0.16822429906542055,0.16036183622865705,0.14470075818680433,0.03640216379360969,0.035220734527074256,0.16031982703134406,0.03152565753365672,0.034374999999999996,2.44140625e-05,0.0,0.0,0.5,1.2790137892272784e-14,0.0,0.0
s1,earn,none,42,-1,100,11.72,0.5423211537454711,0.6853763440860215,0.5573528252211131,0.5929947833493027,0.6225319396051103,0.8210479573712256,0.6320907617504052,0.36619718309859156,0.461961503208066,0.4731182795698925,0.7128712871287128,0.36900369003690037,0.21818181818181817,0.21153846153846154,0.21495327102803738,0.16003794154205003,0.14470075818680433,,,0.13831229647657906,,0.0296875,0.0016602039337158207,,,0.0078125,5.573775611929581e-27,,
